Dominant_Topic,Topic_Perc_Contrib,Text
3.0,0.2985,"I would give zero stars if possible.I foolishly believed the high general rating for cleanly, and during a particularly stressful week I relied on them to do one load of laundry for me. I did not request express delivery, just having the extra two hours to work was what I needed. My laundry was delivered late (a common experience apparently) and I received no indication of this until 10 minutes before the original delivery window was supposed to end. Fortunately this wasnt the end of my world... but then the laundry they delivered wasn't even mine. I realized after the delivery guy left that I had a completely different person's bag, and when I called to try and get my belongings back the management said there was nothing they could do until the next day! They had all my sheets and I had absolutely no more clean work clothes left, so this was seriously a disaster. My delivery guy had texted me earlier thankfully, and apparently he still had my bag with him! Management said he wasn't allowed to return my belongings until the next day which made NO sense to either of us, and thankfully my deliverer was a reasonable human being who bent the rules to help me have a bed to sleep in and clothes to wear. THAT SAID, management instantly began to ignore me after I told them that their policy did not make sense, and I heard NOTHING from management until TWO DAYS later. If my delivery guy wasn't a literal angel I would have had the worst weekend possible!!! The company still hasn't picked up the incorrect delivery... and I feel so so bad for the girl whose things ended up at my apartment. If I were in her shoes this review would be WAAAAAY angrier. Bottom line: cleanly astroturfs their reviews to inflate their online ratings. DO NOT USE CLEANLY!!! THEY ARE INCOMPETENT THIEVES!!!!"
4.0,0.2532,"I love Cleanly! I had some issues with them being late or having limited availability earlier this year (something to do with drivers?), but seems like kinks have been worked out and now my laundry is always picked up and dropped off on time. I can get it in 24 hrs if I want! Drivers are friendly and helpful. They even fold my underwear! It's great to have a reliable laundry service so I don't have to waste time at the laundromat. Thanks Cleanly!"
3.0,0.2273,"I wish I could give them negative stars! Wish I had more time to elaborate but my last email went like this ""Obviously this isn't enough because I got in contact with you the first time you charged me! NOT my fault, your service isn't doing well in my area, constant delays and then charged anyways, I've expressed clearly that I don't want to do business with you and hear miraculously orders are set and I'm continuously charged a no show fee. STOP it please!"" After SIX no show fees that I canceled my order after the first one when they were THREE hours late and concierge told me to leave laundry outside. WORST service ever"
4.0,0.2025,"Good service, app easy and simple to use, with prime annual membership no cancellation fees, only con: less flexible when something gets damaged"
3.0,0.2389,Cleanly helps make laundry easy and convenient for a busy lifestyle! I love that they can pick up and drop off really early in the mornings before I head to work. Also they include dry cleaning with my laundry so it is truly a double whammy for making my life easier. They will give little discount codes here and there which also helps when I have a ton of stuff to clean and it can get pricy.
5.0,0.1938,"First off, I just want to say I'm not a picky person. I think the laundering they do is great (when you get your clothes back), the folding is crisp, and the laundry bags they give out are hands-down the best laundry bags ever! I love the idea of on-demand laundry, and they had a good run for a bit, but I think they grew too big too fast and for the last 8 months they've had a 100% screw-up rate with my wife and I. We gave them several tries, and we stuck with it because it was so convenient in theory, but in the end the mistakes were too much of a headache to deal with.Over the last 8 months, at least one of the below happened EVERY time- they give us someone else's clothes and we need to call them back and schedule another pickup/delivery- they left something of ours on the delivery truck and forgot to bring it up with the rest of the stuff and we need to schedule another delivery ( which can suck if you timed washing your  bedsheets in the tiny window between guests. )- they give our clothes to someone else and/or just straight up lose them and we'll never see them again. ( This happened a few times so my wife and I got into the habit of taking photos of what we send off so we can keep track of if it comes back)My wife and I aren't fancy people, but the one time we both get some fancy shirts ( I know it's crazy for us to collectively drop $200 on two items of clothing, but sometimes it's worth it and of course they soon became our favorite shirts, because, duhhh) and we sent them off for a clean and hang dry, they both got lost. We showed them the photo proof of what we sent off to them, showed them the cost of the lost clothing from sites online where we bought it, but they could only cover up to $50. We wanted to cancel our subscription and get the rest of the year refunded, but they weren't into it. That was the straw that broke the camel's back. Which basically says to me, if you care about your clothes, or if you simply want some consistency, don't use Cleanly. Get to know your local laundromat. Be friends with them. Or get a washer/dryer."
5.0,0.3196,"I wish I could give 0 stars. They bleach my dress that I paid to have dry cleaned. They told me the colors ran so they couldn't dry clean it....how did the ""colors run"" if you didn't already clean it????? I am beyond upset and they have not gotten back to me yet. WORST SERVICE EVER. Do not trust them with your clothes. I never complain about these things but this is just ridiculous."
5.0,0.199,"I had a terrible experience with Cleanly. They rescheduled my drop off two times and my comforter came back smelling like it hadn't been dried properly. I asked for a refund, and they refused. I had to drop it off at my local dry cleaner instead."
1.0,0.4162,"Cleanly will lose your clothes and not reimburse you fully for it! Cleanly lost my *favorite* interview dress and after 10 days of searching for it (mind you, I was getting it dry cleaned for an interview so I needed to scramble to find an alternative) they told me they were unable to find the dress. ""Per their policy"" they would only pay me 10x what it costs to launder an item, meaning they would pay me $125 for a $275 dress. I sent the link to the dress and asked if they would reimburse me for the actual cost of the item because I would need to replace it, and they told me that ""while they take responsibility"" they ""can't be sure they had the dress"" so they wouldn't be able to make an exception. Basically, you can't dry clean your expensive items and anything you launder should be less than about $30 because that is all they will pay you when they eventually lose something. This policy is absurd - I understand having a per item reimbursement cap but you lost the full item, I need to replace the full item, so this is nothing more than just a gesture.9/14 - cleanly lost my bathing suit top and after over three weeks and 15 business days (their policy is 10 and I checked in repeatedly and got ""we are still looking"" emails) they said the value of my bathing suit was $15 (it was NOT). Pretty crappy."
3.0,0.2016,"Don't use cleanly if you value having your laundry returned to you - ever, much less undamaged or in a timely fashion. I've used the service off/on for two years and they've only gone down hill. They currently have $47 worth of my laundry and they just up and cancelled my delivery, refuse to talk to me, and won't confirm when they are bringing it back. Maybe tonight? Maybe tomorrow? Maybe never?"
2.0,0.2137,"This place should be put out of business immediately. They lost my whole bag of clothing, gave me someone else's clothing and it took them a week to exchange the bags. Then I gave them one more shot and my dry cleaning came back misshapen, still stained with makeup, and now smelling like cigarettes. I asked the delivery man if he could wait until I confirmed I got the right laundry this time and he said, ""Yeah, they've been losing a lot of peoples laundry lately.""  Good business idea, very poor execution. Do not choose this laundry service."
0.0,0.2033,"I have now used the service 3 times and have been VERY pleased the valets are incredibly nice (even walking up to a 5th Floor walk up..), consistently on time, and my clothes have always come back perfect. I have not had any items missing that I have noticed. The app is so amazing and I like that it shows where my valet is and when to expect them.There was one time we had a shirt dry cleaned and after that became very brittle but I am not sure if that anything to do with Cleanly's service.I will definitely continue using this service, until I am shown any reason not too."
0.0,0.2222,"I REALLY want to like this company so I keep trying.  Their app is great, easy to use.  Prices are typical NYC prices and they have good promotions, bringing prices down to decent.  The issue is that I will have items that were not actually cleaned returned to me.  They are pressed, in plastic, etc.  But not actually cleaned.  This is a bit frustrating to have to do repeats.On the plus side the customer service is very very good and they do do it over- so I keep coming back!"
5.0,0.1889,Missing clothes! Not customer service contact!  Got wrong clothes. I hope someone random doesnt have my clothes
1.0,0.2222,You ruined my pair of favorite shorts that weren't cheap and you charged me twice.  I've been calling your crappy company all week and there's been no response! I've emailed several times and no response.I will NEVER in my life use your services again...and I will tell anyone and everyone to NEVER use you!!! YOU'RE TRASH!!! SCREW YOU CLEANLY!!!
5.0,0.2311,"Seriously amazing service. Easy app, also on time for pick up and drop off, friendly valets.The separate whites and colors at no fee and my clothes are never damaged. They also have convenient bags for hang dry, laundry and dry cleaning. All around makes my life so much easier."
5.0,0.2564,"Clothes were picked up and delivered on time - my personal bag never came back, and all of the colors and whites were mixed together, so I don't really think they were actually separated..... would try again if thy can assure these things were handled!"
2.0,0.2234,"They are the worst! After delaying my order 3 times (they kept claiming that the delivery person had an emergency) it says on the app that my order was delivered. I was home when they supposedly came and I have a door man. There is no delivery in my building! They keep telling me to check the front desk but I have several times, I have even looked through the entire package room and there is nothing there! The customer service is horrible, they put you on never ending hold and the system hangs up on you after you have been on hold for 5 minutes. They also never call you back. I have a feeling they have lost my order and will not admit to it. There was at least $400 worth of clothing in my dry cleaning bag. DO NOT USE THIS SERVICE!"
3.0,0.1935,They started out so strong. But now I'm so disappointed with their pick up and delivery.  Will drop them if I can find a solution near me.
5.0,0.2952,The worst. Stay away. Delivery and pickup is always delayed so you cannot depend on scheduling your day around them. We have had very expensive custom made shirts go missing. We have had holes ripped in shirts and buttons ripped off.  We have had deliveries simply not show up and suddenly appear a few days later because they were rescheduled without us knowing. We have had clothes slated for wash and fold be moved to dry cleaning with excessive fees. We have had clothes come back dirtier than they were sent. And to top it all off we have the premier reserve membership and still get sub par treatment. Cleanly will not allow cancelation or prorated membership FYI. I will wear dirty clothes before I send to cleanly again.
1.0,0.2678,"Lost my stuff. Literally. I sent my sheets, towels, and clothes to get cleaned a few days ago and got someone else's stuff back. I'm still waiting on mine and customer service is not responding. I have no towels, sheets or clothes.Just go with one of the neighborhood laundromats - most have delivery and pickup for free, minus an app."
2.0,0.2497,"Cleanly turned all of my white clothes pink. I don't know how this is even possible given I have no pink or red clothes in my order and colors and whites are supposed to be separated. They tried to bleach them and somehow they look even worse now. Worst part of this experience? The WORST customer service I have ever experience. I email them almost daily to call me to help solve this problem (they have no phone number that I can just call). They've set up several times to call me and each time the call request ""didn't go through."" They take several days to reply to emails and I am beyond frustrated just trying to get my clothes fixed or compensated. Absolutely terrible experience all around and I haven't even mentioned that their drop offs and pick ups are never within the hour."
1.0,0.2399,"What a great idea! In theory... This company's customer service and overall performance is awful. Never again. The app is bad, the service is worse. They dry-cleaned items to be laundered. Sent back pressed shirts that were unbuttoned. Some items were ""scented"" some were not. I'd rather all just be clean without some awful scent but that's not an option. They decide what you're getting and when (and if!) you're getting it back. Almost impossible to contact. Had to Twitter shame them into getting a response and resolution. AVOID AT ALL COSTS! TRULY AWFUL."
4.0,0.3783,"I love first-class service. I especially love first-class service when it includes delivery/pickup straight to/from my door, and I love it even more when the result of the service is top-notch and first-class in itself. I heard about Cleanly thanks to the power of social media ads and tried it on a whim. I was going away for the weekend and didn't have time to do my laundry beforehand. Cleanly came to the rescue; they picked up my bag of wash-and-fold laundry and delivered the clean laundry two days later, at my request.I'm a graphic designer who works primarily in packaging design so I have deep respect when it comes to the wrapping and packaging of things. That being said, I've never seen anything packaged as pristinely as my folded clothing post-Cleanly. The laundry was folded in one perfectly neat stack and sealed tightly in plastic, then wrapped inside a thick, durable Cleanly laundry bag. In one compact stack the laundry was separated by clothing category, sort of how you might imagine a laundry layer cake if a laundry layer cake was a thing: sweatpants, t-shirts, workout clothing, yoga pants, sports bras, undergarments, socks. I put the perfect stack on my bed and took a photo to sent to all my friends who appreciate perfect things.Since that one fateful whim, I've sent out my laundry for Cleanly's wash-and-fold service a few times before going away on trips. I've also used their dry cleaning service and my clothing has returned as fresh as can be.The customer service at Cleanly is also first-class: you receive text messages when your order is picked up and underway, as well as notifications when it's dropped off. If Cleanly has any questions, they send a quick text to confirm things with you before proceeding. Also, the Cleanly app is A++, gorgeously designed, easy to navigate, et al. Life is too short to stay up until 1am doing your own laundry when you have a train to catch early the next morning for a 3-day trip; instead, catch some Zzz's and send your laundry out to Cleanly. You'll have sweet, sweet detergent dreams."
2.0,0.2948,"Ok to good service, abysmal support. I think until they sort out their issues with their customer care team (unresponsiveness with total radio silence for days, unhelpfulness with billing issues with duplicate charges, no way to wait on hold, etc.) you should avoid and look into local or another courier-type service."
1.0,0.2035,"Laundry Service NIGHTMARE! I used this laundry service and they ""lost"" my items SEVERAL times. Funny how my most expensive items went missing. After my complaint they offered me $15. Really? They initiallyoffered me a coupon after agreeing to leave a positive Yelp review and I'm so glad i didn't. It all makes sense now. Like your clothes? Avoid this place!!! Not to be trusted."
5.0,0.2041,"Lost my clothes. A huge. Bag. Of post vacation. New and old. Clothes. Customer service sucks. Can't call when they say they will. Don't email when they say they will. And their whole ""we have a bar code system to track your clothes"" is a joke. Now I'm out thousands of dollars. Oh think flycleaners is better? We only went to Cleanly because flycleaners did the same. And when they finally found our clothes, they returned them. Unwashed. So very first go with Cleanly, and they lost a mountain of clothes with little to no follow up, assurance or customer service."
5.0,0.2497,"Cleanly gave us $90 credit to win us back as customers, so we decided to try it again. Turned out to be the worst choice we made. Sent them high quality dresses to dry clean and came back with damaged dresses. Fabric also feels different after Cleanly's poor service. We've been using other dry cleaning service in the city and never had a problem for the same clothes...Marketing strategies really won't do much if the service is fundamentally bad."
4.0,0.2616,"What a LIFESAVER! My building does not have laundry in it and the laundromat is juuuust far enough to make it incredibly undesirable. I used a friend's referral code for Cleanly and have been hooked! I have since used it probably upwards of 6 or 7 times. They do a great job with wash and fold, laundry service etc.I've only had them run late one time and I was very clearly communicated with and the delivery fee was refunded right away.The only reason this is not a 5 star service for me is because it is definitely not cheap. I've had bags of laundry that were less than half full and it will cost me $30 - yikes!Overall, a great service and I will continue to use for small loads :)"
2.0,0.2173,"I've been using Cleanly for a few months now, and it's been a phenomenal addition to my life. The clothes are always folded crisply, and with attention to detail - I love how the socks and other small items are separated from the rest of the laundry. The timeliness is usually on point as well. I've only had one or two issues with tardiness; one was only 10-15 minutes late, and another was 30 minutes late, but the delivery person seemed to have a physical ailment so I didn't have an issue. When I've needed rush delivery, that has been solid as well.Someone else mentioned that the fabric softener smell isn't as pronounced. That's true, but I never would have realized that if I hadn't read it, so I didn't allow that to detract from my score. There have also been a couple times where it's been more expensive than I assumed it would be, but not obscenely so. It's not like I weigh the laundry myself before sending it off, and the results are usually good enough for me not to care. I've been considering using the VIP, and I've been considering using the dry cleaning option. But I've also been considering taking my own control and doing my own laundry, haha. Still a great service though, and one I'm comfortable recommending."
0.0,0.2152,"I consistently use Cleanly and like them, but that's because I take certain precautions with ANY sort of drop-off laundry service in New York. I also consider them better than other drop-off companies like Flycleaners, which didn't have as many services. Cleanly also gives you a free set of nice laundry bags that feel heavy duty and secure.I don't trust anyone with my nice items, so I basically only use Cleanly for when I run out of time and have a ton of basics (tshirts, socks, underwear), towels, or sheets. They have a good app and it's easy to schedule. The valet service comes on time within the window appointed. As such, they are the best at home laundry delivery service I've used.  If you have nicer items, maybe take a look at the other reviews here. I generally only wash my favorite items by myself. Unfortunately, I'm just not sure what alternatives there are."
4.0,0.2276,"Cleanly saves my life week after week! I hadn't seen the best reviews so I was hesitate---but I am so glad I tried it anyway. Doing laundry is impossible when you're a single, busy professional in NYC. I don't have laundry in my building, nor do I have the time to go sit at a laundromat for hours. To be honest, I don't even have time to simply take my laundry to drop it off. I love Cleanly because it is SO EASY to place an order for pick up and drop off service on the app. You can even get same-day. I give them almost 2-3 LARGE bags at a time and the guys pick it up and drop it off like champs! They bring it back perfectly folded or hanging and I've  never had an issue. LOVE this service---and that says a lot for New York."
3.0,0.3063,"I initially loved Cleanly, so much so that I invested in a reserve membership.  However, since I have been in central Brooklyn​ (even with the reserve membership), I have been notified via text on 3/4 orders that my order would be at least an hour late.  Cleanly provides a link to reschedule ""for free"" if your order is late, however rescheduling is not really free because (1) to get your laundry back at the originally scheduled time you'll have to pay extra if your order was originally a free, three-day turn around and (2) the link to reschedule sometimes is defective and doesn't provide rescheduling times. These issues would be fine IF there were a customer service staff to assist customers from the back end while the app continues to develop and de-bug. Unfortunately, this is possibly the worst aspect of Cleanly--I have attempted to call the company three times and always get placed on hold, disconnected, and then never called back.  I've tried waiting on hold and asking for a return call--neither yields a human on the phone.The unavailability of customer service is particularly troubling when it is 9:30 p.m. and you receive a notification that your pickup will be at least an hour late but you can ""reschedule for free,"" yet the text link only allows you to reschedule for a rush delivery fee. You'll get your laundry eventually, but plan for about a two day flex range unless you're ready to wait on pick-up or drop-off all night."
1.0,0.3388,"I used Cleanly many times with no issues from the time I first signed up until several months ago. I used to think it was a great service. However, in or around March of this year (2018) something changed and everything went downhill. I don't know whether there was a management change or whether the company is just incompetent but I recommend that you never use them. They will lose your expensive clothing, act like it's no big deal, and make you wait weeks for an answer. They also claim that customer service is available but they do not pick up the phone and it takes days to get a response to an e-mail. AVOID THIS COMPANY. SERIOUSLY!The first incident occurred in March of 2018. I sent out a very large wash and fold order and everything in the order could be machine washed. However, Cleanly unilaterally decided, without 1st consulting me, that some of the items needed to be dry-cleaned (they did not) and removed them from the wash and fold. Thereafter, all of these items (two pairs of pants and 10+ button-down shirts) went missing. I contacted the company and they were extremely slow to respond. It took multiple e-mails and phone calls and nobody would tell me what was going on other to say they were ""working on it."" Eventually, after two weeks of going back and forth, they finally located my items, but even then a pair of pants was still missing. While they eventually reimbursed me for this item, it was not before they accused me of being a liar and not sending the pants out in the first instance. They also refused to credit my account for all the hassles, merely offering me a 20% off discount on my next order. Thereafter, when I went I informed them I was deleting my account and that they should not charge me for the order, the begged me to give them a 2nd shot and told me to use the 20% off coupon and they would take special care to ensure this type of thing did not happen again and to properly inventory my clothing.Despite my better judgment (which I honestly should have followed), in April of 2018 I decided to give them one more chance. However, since I did not trust them for wash and fold, I decided I would send out my dry-cleaning to them (I had never previously had an issue with the dry-cleaning service). My dry-cleaning was picked up (4 items, two suit jackets and two suit paints i.e. two full suits) and the next day I received an invoice for only 3 items (2 jackets and 1 pair of pants). I immediately contacted the company. First, I received incorrect information from them. Then, when I called back they told me the item couldn't be deemed ""missing"" until after my other items were delivered and to call back when they were. They also said they would update me by e-mail but never did and tried to play it off as an ""invoicing error"" when in fact it was not. When the clothing was finally delivered, only 3 items were returned, but the hanger that the 4th item was on was IN THE BOTTOM OF THE DRY CLEANING BAG. As soon as I got the delivery, I asked the delivery guy what was going on. He shrugged and said he had no clue he was just the delivery person. I then attempted to call the company multiple times but nobody answers the phone causing me to wait on hold 3 times for over 30 minutes only to ultimately not be able to reach anyone. I also sent 2 emails and a Facebook message that as of now have gone unanswered. The pants that are missing were custom made and everyone at Cleanly continues to act like this is no big deal. In addition, they again accused me of not putting the pants into the bag as if they were trying to imply I was a liar. When all of this is said and done, I will be deleting my account permanently and never using Cleanly again. I recommend that you do not start using Cleanly if you are thinking about doing so and that you delete your account if you already have one, before something like this happens to you."
3.0,0.2147,Do not recommend. Had to reschedule a flight right before Christmas because they took on too many orders and couldn't get mine done on time. Rescheduled on me multiple times.
3.0,0.2077,"Consistently a good experience overall. Just a few delivery miscommunications (i.e. wrong buzzer, showed up early, etc.) but otherwise no complaints. Their support team promptly responds to all issues/requests, which is appreciated. If they used my preferred detergent and fabric softener, I'd be in heaven!"
5.0,0.1774,"I would definitely use this service again. The communication was great! I recieved texts when to gather my items, when my items would be picked up/dropped off and if they were running behind. My clothes came back accounted for, freshly laundered and folded."
1.0,0.245,"I am baffled by how unprofessional and non responsive their service is. They lost all my items worth several hundred dollars and delivered someone else's items to me instead. It's been a week since then and despite my countless phone calls and emails the only response that I have gotten was that they will schedule a time to pick up the wrong items! I have heard nothing about my own order yet. Obviously, this has been an awful experience, and I highly recommend that no one ever use their service."
1.0,0.3522,"Word of warning to anyone that likes the items they are about to send out. I am not one to usually write reviews however I'm hoping this will spare someone from having to re-purchase all of their items. This was my first time using Cleanly and the experience has been really poor. My clothes/bedding etc. have been missing for the past 15 days. Each time I try to call I am disconnected after waiting 20 minutes and my last 4 emails have received no reply. Even when initiating contact originally it took days for the cleanly team to pick up the incorrect items, and once they did they sent a photo of the incorrect items back to me, asking if it was my missing laundry. All in all the service is very disappointing and I am now left out of pocket as I have to purchase new items, with no refund or compensation."
4.0,0.2456,"I've always had a great experience with Cleanly and prefer them over every other service and my local laundry place. The app makes it so easy to place my order and schedule a pickup/drop off. Sometimes when I'm working late I need to switch my times, and I appreciate how flexible they are. Their valets are really nice, and always come to the door with a smile. Since Cleanly's been around I haven't had to rush home before the laundry place closes, which makes all the difference because now I don't have to worry. I've always got all my items back, and they feel and smell great. I don't see myself going back to any other laundry service, which is a big statement. All my friends use them too and they don't have any issues whatsoever. Thanks Cleanly. Keep up the great work!"
2.0,0.2261,"I wish I'd read the ""not recommended reviews"" before I tried this service. It's my first time and they said my laundry would be done & returned to me from 9-10am the following day when I scheduled. They then emailed me at 6:30am saying it would be in the evening instead but did not specify a time. I emailed 3 times. Still no response. I got the app and it said two days from now. I freaked & googled the customer service number(888 257 8856). They said that there was something wrong with the app and it's scheduled for delivery between 9-10pm. So a total of 32 hours after pickup. Definitely not a good first impression and I won't be using the service again. Really sucks."
1.0,0.2752,"UPDATE: The positive features:They come on time to pick up, and they return your stuff beautifully clean and folded right on time. The negative Recently, my towels have been returned still damp; not good. When you need help, there is no phone number. Just a ROBOT chat feature. This robot is really dumb and offers no help. It's very frustrating. I first tried Cleanly when my husband and I were miserably sick. Cleanly really saved us. I consider the cost very reasonable considering the level of servic"
2.0,0.2042,"Seriously I have no idea how this company exists. They turned up two hours late. With a delivery driver so rude she wouldnt even get out of her car. The laundry bags smelt of cigarette smoke, and they failed to deliver back on the day they promised. Added to which they have never replied to any emails enquiring when I might get allmtmissing . This is a case for the Better Business Bureau. This cowboys shouldn't even be operating."
2.0,0.2311,"Service is awful, my white clothes became grey, 2 bras I got without hooks, and pajama trousers are ripped, basically all of my laundry was ruined.When I reach the customer service to resolve the problem, they took no responsibility for this bad result.So far second month I trying to call, the simply ignore me."
1.0,0.2046,"We used this service and our laundry -  actually less than half of it - was delivered last night. NOONE answers the phone . We have been on hold both last night for an hour and this morning for an hour. No answer to emails . Where are our clothes? This is really upsetting. Do these people compensate for losing a large amount of your clothes that I can't afford to replace? This is a highly unprofessional company and we will not use them again and will tell all our friends. It is one thing to lose our things, but another to not even respond to us."
3.0,0.209,"Always an enjoyable experience with cleanly:) I have never experienced any serious problems with clothing. It always comes back smelling nice and fresh. Sometimes the pick up/ drop off is late due to traffic, but only by a few minutes in my experience."
2.0,0.3381,"AVOID AT ALL COSTS!!! This company is extremely unprofessional and unreliable. They lost my ENTIRE ORDER and delivered someone else's laundry to me. It was impossible to get in touch with them to report the problem. I called multiple times, only to wait on hold and receive an automated message saying someone would call me back. Finally, someone called me back 24 hours later, only to say that they had probably delivered my items to someone else and they would ""look into it"". I then had to constantly keep reaching out for them to get an update. Terrible customer service. Still have not found my clothes, 12 days later. Needless to say, I will never be using this company again."
2.0,0.2101,"Great service and clothes come back smelling lovely. Very easy to schedule in the app, too. Use my referral code to get $5 off your first two orders. Code: JAKEDO10"
1.0,0.2042,"Cleanly is the worst. They screw up constantly, make it impossible to contact customer service, and never get back to you. Seriously, just buy new clothes every other week, it's easier than dealing with these idiots and you'll inevitably end up doing it anyway."
4.0,0.2119,"Cleanly is perfect for NYC! I use cleanly for sheets and towels because they never seem to dry in one cycles when using my buildings machines. I've used other similar services before but I that appreciate cleanly has a designated on call customer care service who is very helpful. Sometimes their app is not as user friendly as I'd ideally like, otherwise I'd give them 5 stars instead of 4."
3.0,0.2565,"If you don't have machines in your apartment or building, doing laundry in the city is a complete pain. So, Cleanly has been a godsend. They have pick-up/drop-off times early in the AM so it's not hard to schedule for before leaving for work. Their app is very easy to use and you can edit your pickups/drop-offs right up to your appointment without penalties. Their prices seem competitive with other drop-off services near me and they often have coupons and discounts that make it even more affordable.While I know I should just suck it up and drag my clothes to the laundromat down the block, Cleanly's convenience and customer service have made it all the more worth it. I highly recommend."
5.0,0.2359,Eek! Methinks not is a PERFECT description thanks Yelp. They ripped my sweater and will not fix it for me. I have had this sweater for 2 years (and I have another in a different color) neither have ever had a hole until now. Its the size of 3 quarters together. #byefelicia
5.0,0.2641,I bought a new shirt that I wore once! I got it back stained and damaged! Blue stains on my white shirt and has holes??
5.0,0.2729,"We were fine for a while...but now i'm done. Give delivery person TWO FULL BAGS OF LAUNDRY. One PURPLE CLEANLY BAG. One RED LAUNDRY BAG. I received 1/4th of my clothes in a random BLACK bag! Weeks worth of clothes, TWO LARGE COMFORTERS all gone! Cleanly is performing searches but comes up empty. NEVER AGAIN! Save yourself the trouble."
4.0,0.2455,"Cleanly is fabulous! They are a simple and easy to use and I think pretty affordable, although I have nothing to compare it to. What I love most about Cleanly is they have a text message service which makes it simple to get updates and get into contact with them. They have also reached out to me for clarification through text.Their pickup/delivery associates are always on time and actually on the early side and I am never waiting. They tell you as soon as they're on their way so you aren't caught off guard. They also climb up my 4th floor walk up as well. My clothes always smell great and I love that they have several cleaning/drying options, hang dry is specifically great for my delicates. They are a very thorough service and the receipt even lists the brands for each item.I am trying to Cleanly Reserve service, I saved a lot of money when using it and need to determine if it's worth it for the annual membership.Great stuff!"
0.0,0.2077,"Like all of the other recent reviews on here, Cleanly has gone WAY down in quality these past 3-5 months. The app is easy to use and since I live in a doorman building the pickup and dropoff was seamless. For close to 6 months, they did a solid job cleaning and pressing my shirts.These past 3 months have been a nightmare. I have had probably close to 10 stained shirts and Cleanly has a ridiculous policy that a stain must be reported within 7 days of the order. Who has time to inspect every single one of their shirts upon delivery?? I wear my shirts over time and if I notice a stain I report it right away.They refused to provide any credit for a stain that was reported NINE days after my order instead of 7. Horrible customer service and now a horrible product as well. Stay away."
5.0,0.286,"Only reason I give it 4 stars is because I referred a friend and they did not have the best experience, which really bums me out.On the other hand, the other 4 stars are based on MY experience the last 8 months. The first time they picked up my laundry they gave me three bags (wash and fold, dry clean, and hang dry). The app is super easy and the prices in my opinion are cheaper than some of my laundromats around my place in EV.You have the options for washing preferences and everything has been clean and fresh! My only recommendation is if you do the hang dry option, make sure you're home to receive it ASAP and take it out to further dry. It gets delivered semi dry so if you don't air it out it'll get that mildewy smell which is NOT OK!Otherwise my experience has been great with Cleanly and prefer it over other laundry services"
2.0,0.235,"I have used the app a few times, the most issues i had was them being a little late delivering my clothes. However, this week they lost my order. Not only is it extremely difficult to contact anyone from customer service to get an update or information but they also informed that after 5 days they found my clothes, and told me that they will deliver them to me before 10 PM. At 11PM I am not able contact anyone and my order is nowhere to be found. This is unacceptable, if you are making late deliveries make sure a customer service rep is present and make sure that the call back service is actually working. I have called multiple times during the week (during regular business hours) and only once did i get a call  back that got disconnected and no one called me back. I am sorry but this is very disappointing and frustrating."
5.0,0.2554,"I was hesitant to use a cleaning service, afraid my clothes would come back ruined, and unfortunately I was correct. The individuals who picked up and delivered my clothes were courteous, professional and timely. They were fantastic.However, my clothes, which I had asked to be washed in cold (they were all brights anyway so I'd assume they'd be washed in cold anyway) definitely weren't and now look very worn out. Some things are unwearable and I'm very disappointed."
4.0,0.2494,"Gave Cleanly another shot because short of going to the Laundromat myself, I don't have many other options. So, I'd like to update my review to mention that I DO feel as though I can trust Cleanly to handle my wash & fold needs and I would recommend them for that.  They are consistently on time, if not slightly early and the convenience of not having to lug my clothes around & spend time at the Laundromat is beyond worth it for me-- using the app is SO easy.  My wash & fold comes back smelling nice & usually folded without wrinkles."
2.0,0.2141,"Over the last month there has been nothing but issues with delays. I would send in laundry for their overnight service (which costs more) and they would send an email at midnight saying it won't be ready until the following day and that they rescheduled the delivery time for a different inconvenient time. They only deliver in the morning and evening so they state it's not even possible for them to fix the delay and deliver during the day. Don't use this laundry service. Also forget about trying to get ahold of them by phone, no one answers."
1.0,0.2028,"I tried Cleanly for the first time after a friend recommended it. I decided to try it out for drycleaning my coats and dresses. The app was really easy to use, and you can specify where stains are/ where they need to pay special attention with a photo/ description. Pick up and delivery were easy to schedule, and I just left the items with my doorman for pickup. There are text messages that tell you where your items are, and customer service was great! I had to contact them about a billing issue and got a response within a day. Would recommend!"
1.0,0.2378,"I used to love cleanly because I don't have a laundromat nearby. Things have gone downhill lately. The second last time I used their service they rescheduled my return time twice. fine, I am ok with that.The very last time I used it in mid June, the delivery guy just said that my hangdry shirts are delayed. I immediately looked it up and emailed customer service right the way to check the status. After their ""10 business days of extensive search"" they declared that they have lost my shirts. I am not asking for too much, only hoping that they can reimburse me the cost of the clothes (they are tailor-made shirts btw).not only they couldn't match the cost, they could only reimburse me 10 times of the cost of washing the items. just $90 bucks for three shirts. so like what? I shouldn't do laundry with them for any item that's more than 30 bucks? anyway gonna be the last time using their service. so long, cleanly."
4.0,0.2175,"When I first moved to the city, 2 years ago, they were fantastic. The app is easy to use and the service is convenient. Within this last year they have gone downhill. I'm not picky when it comes to my clothes. But I was tired of my clothes getting lost and getting other people's socks and less and less of mine. However, it's the age old saying ""if you want something done right, do it yourself."""
